error,post_id,primary_topic,profession,pslf_sentiment,pslf_stance,raw_response,source
,ed8e32930e296f8f,policy_uncertainty,,negative,considering,,sdn
,e8c1f040366ab9be,career_impact,,negative,considering,,sdn
,c6bb8c3b506ea9f7,policy_uncertainty,,negative,considering,,sdn
,78db3fa268c9ab62,career_impact,,negative,considering,,sdn
,0f426fba2e6ef4ea,policy_uncertainty,,negative,considering,,sdn
,64c78a0b2523fa36,policy_uncertainty,,negative,considering,,sdn
,2c79b06b1b25ae45,policy_uncertainty,,negative,considering,,sdn
,ce720e9d6861f4a0,policy_uncertainty,,negative,considering,,sdn
,678642d6a858b4f3,policy_uncertainty,,negative,considering,,sdn
,360ce9046571ab2f,policy_uncertainty,,negative,considering,,sdn
,012c4c5053dfb744,policy_uncertainty,,negative,considering,,sdn
,34449f37e3587b76,policy_uncertainty,,negative,considering,,sdn
,6846ffb921610987,career_impact,,negative,considering,,sdn
,f051305ac97631e5,policy_uncertainty,,negative,considering,,sdn
,895d0c1f00849284,general_question,,neutral,unknown,,sdn
,349f9e9c166bac2c,general_question,,neutral,unknown,,sdn
,aa9ba695a2f46f42,general_question,,neutral,unknown,,sdn
,f36e7b03950f8541,general_question,,neutral,unknown,,sdn
,86254b7b258b8b20,general_question,,neutral,unknown,,sdn
,47742b719d67d1be,general_question,,neutral,unknown,,sdn
,370d43c3e13fc44c,financial_planning,,neutral,unknown,,sdn
,3d7052ac62cf243b,financial_planning,,positive,considering,,sdn
,1fad7c1f5f26612e,financial_planning,,neutral,considering,,sdn
,c767ec7595fca699,financial_planning,,positive,considering,,sdn
,460a640da87bb03d,financial_planning,,neutral,considering,,sdn
,2eb0b92850d80d56,financial_planning,,neutral,considering,,sdn
,19d6054c06685453,financial_planning,,neutral,considering,,sdn
,76ff0f6fa7b00e08,financial_planning,,neutral,considering,,sdn
,06aae8d17b1ce69d,financial_planning,,positive,considering,,sdn
,1123b867fd077928,career_impact,,neutral,pursuing,,sdn
,172e5193d33843fc,career_impact,,neutral,pursuing,,sdn
,5a772d1245f82878,career_impact,,positive,pursuing,,sdn
,5926d510ec323ca3,career_impact,,neutral,pursuing,,sdn
,3123fcf945865098,career_impact,,neutral,pursuing,,sdn
,20b55d0a5a5060c3,career_impact,,neutral,pursuing,,sdn
,080cce174661ca81,career_impact,,neutral,pursuing,,sdn
,9683d1fdeadf68df,career_impact,,neutral,pursuing,,sdn
,0f8741e5cb6975cc,career_impact,,neutral,pursuing,,sdn
,b5b1063cda7af32b,general_question,,positive,unknown,,sdn
,d45107c358ba9347,general_question,,positive,unknown,,sdn
,196dc67056c4f9d3,general_question,,positive,unknown,,sdn
,24ed361701d7a5e1,general_question,,positive,unknown,,sdn
,790e7276641e2cca,general_question,,positive,unknown,,sdn
,2e1b9a875895e05b,general_question,,positive,unknown,,sdn
,cc860e07c6299c87,general_question,,positive,unknown,,sdn
,e3a127de6dbec63d,general_question,,positive,unknown,,sdn
,6d01cabee19072db,general_question,,neutral,unknown,,sdn
,3977d2e1480157e6,general_question,,neutral,unknown,,sdn
,0342dd8118e4e1eb,general_question,,neutral,unknown,,sdn
,707f19cbf83638ad,general_question,,neutral,unknown,,sdn
,ca9b4b6de133a9e8,general_question,,neutral,unknown,,sdn
,1083180888459003,general_question,,neutral,unknown,,sdn
,b341765d94b25332,policy_uncertainty,,positive,pursuing,,sdn
,04a12056f1dc5112,policy_uncertainty,,positive,unknown,,sdn
,b5ad57e0d255f8a5,policy_uncertainty,,positive,unknown,,sdn
,485f23b8a46d90fa,financial_planning,,neutral,unknown,,sdn
,9ab8eb545658ee5f,financial_planning,,neutral,unknown,,sdn
,e4eccf738f521132,financial_planning,,neutral,unknown,,sdn
,7e8766cd47ba7fc7,financial_planning,,neutral,unknown,,sdn
,00d592e74939b196,financial_planning,,neutral,unknown,,sdn
,1a10a77022bcdd0a,financial_planning,,neutral,unknown,,sdn
,2d14a052629fec17,financial_planning,,neutral,unknown,,sdn
,cf299f1c99987bd3,financial_planning,,neutral,unknown,,sdn
,d9e6384165b52644,financial_planning,,neutral,unknown,,sdn
,b297e1e4f96f6268,financial_planning,,neutral,unknown,,sdn
,f0e5ea90c91ef120,success_story,,positive,completed,,sdn
,9b311e7a138532f8,success_story,,positive,pursuing,,sdn
,3bddac7b27fc551e,career_impact,,positive,pursuing,,sdn
,162393148a8fe467,success_story,,positive,completed,,sdn
,b34325ceb08e98e3,success_story,,positive,pursuing,,sdn
,af4bfb3e45b6e778,success_story,,positive,completed,,sdn
,cdb195825fe0f0d4,success_story,,positive,pursuing,,sdn
,768939fc63124423,success_story,,positive,completed,,sdn
,698217efd359c8e7,success_story,,positive,pursuing,,sdn
,04d211dec94b7589,policy_uncertainty,,positive,considering,,sdn
,06c49ec5ad9fbd14,policy_uncertainty,,neutral,unknown,,sdn
,1eb588962e24c278,general_question,,neutral,considering,,sdn
,c98ea527d7aaa46f,general_question,,neutral,unknown,,sdn
,f4956db1732fcd91,general_question,,neutral,unknown,,sdn
,1a47d83ee4131a98,policy_uncertainty,,positive,considering,,sdn
,8a95d036136ed13a,policy_uncertainty,,positive,unknown,,sdn
,ed9972b8290965b4,general_question,,neutral,considering,,sdn
,2a071f0cdb02fdbe,general_question,,neutral,unknown,,sdn
,905b858877292b88,general_question,,neutral,unknown,,sdn
,9ef674f5267d75d4,policy_uncertainty,,positive,unknown,,sdn
,0be7ac14835c6a99,general_question,,neutral,considering,,sdn
,06db1c59a67ab334,general_question,,neutral,unknown,,sdn
,4d377ca2976548cc,policy_uncertainty,,neutral,unknown,,sdn
,8471ba03add96450,general_question,,neutral,considering,,sdn
,85a3072665bafad6,general_question,,neutral,unknown,,sdn
,633cee3be551771d,policy_uncertainty,,positive,considering,,sdn
,e59ab22ea16be12a,policy_uncertainty,,positive,unknown,,sdn
,c2c5baab54600274,general_question,,neutral,unknown,,sdn
,fcb9dbed90b53060,general_question,,neutral,unknown,,sdn
,efbf96cb142d449f,general_question,,neutral,unknown,,sdn
,f5768b3b7b6844f2,policy_uncertainty,,positive,considering,,sdn
,0ebd41bd1e2b5f6b,policy_uncertainty,,positive,unknown,,sdn
,d731de5441662d94,general_question,,neutral,considering,,sdn
,5a148f8c4b5c4a95,general_question,,neutral,unknown,,sdn
,700a55595d3ddb1d,general_question,,neutral,unknown,,sdn
,499162591f20baee,general_question,,neutral,unknown,,sdn
,b856433422576fda,policy_uncertainty,,positive,considering,,sdn
,dbc8bf54406317f9,policy_uncertainty,,positive,pursuing,,sdn
,43582e8ef0de6bfd,general_question,,neutral,considering,,sdn
,529178b4b454a8a7,general_question,,neutral,unknown,,sdn
,8cbd511324d3328c,general_question,,neutral,unknown,,sdn
,38d174f58f21776d,financial_planning,,positive,considering,,sdn
,17d92e8c43ce3048,policy_uncertainty,,positive,unknown,,sdn
,638c1de0aa8ba419,general_question,,neutral,unknown,,sdn
,39f5563fa3d88444,general_question,,neutral,unknown,,sdn
,49817a8c325293ce,general_question,,neutral,unknown,,sdn
,98a59c0481d78079,policy_uncertainty,,positive,considering,,sdn
,7046ef714bbfb6af,general_question,,neutral,considering,,sdn
,d01cf5eb66b722d3,general_question,,neutral,unknown,,sdn
,19213c2cb39e0cc0,general_question,,neutral,unknown,,sdn
,b50e665f8d7566d9,general_question,,neutral,unknown,,sdn
,8c9eb0474f713247,financial_planning,,positive,considering,,sdn
,835c931d3d314bed,policy_uncertainty,,positive,unknown,,sdn
,6be93f8ce67fcde3,general_question,,neutral,considering,,sdn
,0fa1e59c7405d308,general_question,,neutral,unknown,,sdn
,770a22a7f8a5d598,general_question,,neutral,unknown,,sdn
,83612c4f3396d621,general_question,,neutral,unknown,,sdn
,48ba0e76e16b0578,career_impact,,positive,pursuing,,sdn
,6fcfc55985c32c54,general_question,,neutral,unknown,,sdn
,5a67833a483c100b,general_question,,neutral,unknown,,sdn
,e108f34fd07dd43a,policy_uncertainty,,neutral,unknown,,sdn
,ee46c1a6fa1c0b7d,policy_uncertainty,,negative,unknown,,sdn
,808c609c40eaba81,policy_uncertainty,,negative,unknown,,sdn
,27a1d67bd47757ad,policy_uncertainty,,positive,pursuing,,sdn
,c1371464f1908759,policy_uncertainty,,negative,pursuing,,sdn
,596cda19f6d160f7,policy_uncertainty,,negative,unknown,,sdn
,2e1b600e6792ccd0,success_story,,positive,pursuing,,sdn
,202ce6c3d59abe09,financial_planning,,positive,pursuing,,sdn
,0b71ac3999ce3faa,policy_uncertainty,,negative,unknown,,sdn
,329bdd429297aba0,policy_uncertainty,,positive,pursuing,,sdn
,4edefecfaa9ee4f9,policy_uncertainty,,negative,pursuing,,sdn
,cc2647ddbad88190,policy_uncertainty,,negative,unknown,,sdn
,b41605d64b7b57c9,financial_planning,,positive,pursuing,,sdn
,f8fd5301055d6e0a,policy_uncertainty,,neutral,unknown,,sdn
,8c4cefdf7c4b5e60,policy_uncertainty,,negative,unknown,,sdn
,e9ca94ab701b5aae,policy_uncertainty,,negative,unknown,,sdn
,a4009cd522517fd6,policy_uncertainty,,positive,pursuing,,sdn
,aabd2e43c77d762a,policy_uncertainty,,negative,pursuing,,sdn
,562f9a06d09d3e98,policy_uncertainty,,negative,unknown,,sdn
,61e76f0acb1c21aa,general_question,,positive,pursuing,,sdn
,057010a966296181,financial_planning,,positive,pursuing,,sdn
,9b13c9d5dc247da9,policy_uncertainty,,neutral,unknown,,sdn
,26daec2497e3b864,policy_uncertainty,,negative,unknown,,sdn
,0ad0bc951641b164,policy_uncertainty,,positive,pursuing,,sdn
,0ca5ba9d9ad712fc,policy_uncertainty,,negative,pursuing,,sdn
,11aaf0d2ea525ef9,policy_uncertainty,,negative,unknown,,sdn
,c8ed1840fcc9cf4b,success_story,,positive,pursuing,,sdn
,a3c494cfb54a31db,financial_planning,,positive,pursuing,,sdn
,b34827a912c8a28a,policy_uncertainty,,negative,unknown,,sdn
,3ccb79c80ac080f8,policy_uncertainty,,negative,unknown,,sdn
,11dd1fcef2718b8a,policy_uncertainty,,positive,pursuing,,sdn
,10789c5d8654168a,policy_uncertainty,,negative,pursuing,,sdn
,e4547be6d047f704,policy_uncertainty,,negative,unknown,,sdn
,1b7371d8abee34cb,success_story,,positive,pursuing,,sdn
,5985a4c7fee923de,financial_planning,,positive,pursuing,,sdn
,2c91d4edc745ede2,policy_uncertainty,,negative,unknown,,sdn
,99af1ba1999ccaa5,policy_uncertainty,,negative,unknown,,sdn
,9d48c51f9969f3cf,policy_uncertainty,,positive,pursuing,,sdn
,bafce3a779bbb5ae,policy_uncertainty,,negative,pursuing,,sdn
,350adbc3efc09224,policy_uncertainty,,negative,unknown,,sdn
,53e4ee17a0152047,success_story,,positive,pursuing,,sdn
,f8165536957ae9df,financial_planning,,positive,pursuing,,sdn
,937ef36fdc0a746d,policy_uncertainty,,neutral,unknown,,sdn
,5795e77a886562c8,policy_uncertainty,,negative,unknown,,sdn
,4c4de427f5d2f084,policy_uncertainty,,neutral,unknown,,sdn
,751f3087d40f00fa,policy_uncertainty,,neutral,unknown,,sdn
,10790ca600184fbd,success_story,,positive,completed,,sdn
,a6d01215a031c304,policy_uncertainty,,negative,unknown,,sdn
,19e0ca37ee7b8ab7,general_question,,neutral,unknown,,sdn
,942da634d0b3868e,policy_uncertainty,,positive,unknown,,sdn
,6857d1da9ce4aabb,general_question,,neutral,pursuing,,sdn
,82fc9520b1e6d700,policy_uncertainty,,positive,unknown,,sdn
,9bcf59b3d46c99ad,policy_uncertainty,,negative,unknown,,sdn
,c6e195fe6b69f737,general_question,,neutral,pursuing,,sdn
,2680f7af8b9cc59e,policy_uncertainty,,positive,pursuing,,sdn
,30e93a10817fe9a2,policy_uncertainty,,neutral,unknown,,sdn
,08a47706e0c9429b,general_question,,neutral,pursuing,,sdn
,ace6f24d798fbc5a,policy_uncertainty,,positive,unknown,,sdn
,3b42818b9119a308,policy_uncertainty,,neutral,unknown,,sdn
,c1c13346ae1ab923,general_question,,neutral,pursuing,,sdn
,4530a9cf79602fb6,policy_uncertainty,,positive,pursuing,,sdn
,c774f4dcfe2cf0fc,policy_uncertainty,,neutral,unknown,,sdn
,9cb7d19ccfc587d3,general_question,,negative,considering,,sdn
,d43769bb792e09b0,financial_planning,,negative,rejecting,,sdn
,793b3524cfba9205,financial_planning,,negative,rejecting,,sdn
,189bc4e690f97ca0,financial_planning,,negative,rejecting,,sdn
,b27998b22c7e88e2,financial_planning,,negative,rejecting,,sdn
,c036f2f06961e811,general_question,,very_negative,rejecting,,sdn
,a679ea2fa8549744,financial_planning,,negative,rejecting,,sdn
,1885fdbbb18899a0,financial_planning,,negative,rejecting,,sdn
,8c649a31de1800f0,career_impact,,positive,considering,,sdn
,90785eeca43d8eab,financial_planning,,neutral,considering,,sdn
,ffe6bfbaedc9831c,career_impact,,positive,considering,,sdn
,b13dde955891a815,career_impact,,positive,considering,,sdn
,4b2404d86859cc88,career_impact,,neutral,considering,,sdn
,e82c5005c883cc2f,career_impact,,positive,considering,,sdn
,1afd0db5287ddf53,career_impact,,positive,unknown,,sdn
,be1c75a4f650e019,financial_planning,,neutral,considering,,sdn
,dbbbc075d34a4b90,career_impact,,positive,pursuing,,sdn
,6d4197c6794c231e,career_impact,,positive,considering,,sdn
,09168a5e4b92e817,financial_planning,,neutral,considering,,sdn
,fe86e840cf99d6af,career_impact,,positive,pursuing,,sdn
,56ae2db269f04105,career_impact,,positive,considering,,sdn
,8ce3af2eb2fcf7b0,career_impact,,neutral,considering,,sdn
,044b2964599c92d0,career_impact,,positive,unknown,,sdn
,2b96ac7ecfef8b7a,career_impact,,positive,unknown,,sdn
,ede981794850e251,career_impact,,positive,considering,,sdn
,68f7addcc29becf3,career_impact,,positive,considering,,sdn
,7ea49f505c107184,financial_planning,,neutral,considering,,sdn
,a8f2dc0920b3912c,career_impact,,positive,considering,,sdn
,f986311da0be867d,financial_planning,,neutral,considering,,sdn
,9d66da34fe50f97f,career_impact,,positive,pursuing,,sdn
,4e693c3c22d29589,financial_planning,,neutral,considering,,sdn
,60498aae1c8b6b53,career_impact,,positive,considering,,sdn
,d4378bf3d826f2b2,financial_planning,,positive,pursuing,,sdn
,1d99e91f24960437,career_impact,,positive,pursuing,,sdn
,b64d7021440e1236,financial_planning,,neutral,considering,,sdn
,3b055799ebc27990,career_impact,,positive,pursuing,,sdn
,e62bca3e8607bb95,financial_planning,,neutral,considering,,sdn
,26dbd02f88e972ec,career_impact,,neutral,unknown,,sdn
,4ead3f69a4033d2c,financial_planning,,neutral,considering,,sdn
,784fec02146ae8bb,financial_planning,,positive,pursuing,,sdn
,160f31da806deb77,financial_planning,,neutral,considering,,sdn
,3b538abd60ed6a6f,career_impact,,positive,pursuing,,sdn
,52a4e87843308d88,financial_planning,,neutral,considering,,sdn
,fb59351193fd688b,career_impact,,neutral,unknown,,sdn
,ae1dfb34ce88fe72,financial_planning,,neutral,considering,,sdn
,e77f7fd20ef9487e,financial_planning,,positive,pursuing,,sdn
,6f739dd396de326c,career_impact,,positive,considering,,sdn
,768b3ee592d93658,financial_planning,,neutral,considering,,sdn
,f7da5a1b81aba8c9,career_impact,,positive,pursuing,,sdn
,5cd28b83135aca69,career_impact,,neutral,unknown,,sdn
,89cc093b8ad0fe38,financial_planning,,positive,pursuing,,sdn
,41fb2a2ffd381abf,career_impact,,positive,pursuing,,sdn
,e06abd36a27d1c79,career_impact,,neutral,considering,,sdn
,a300878c944713d7,career_impact,,positive,pursuing,,sdn
,1fefc5a5e75d3c75,financial_planning,,neutral,considering,,sdn
,b05b27996fb217b0,financial_planning,,positive,pursuing,,sdn
,6d07bf7147b001ef,career_impact,,positive,pursuing,,sdn
,833a52939df2c33a,financial_planning,,neutral,considering,,sdn
,958997a74e79bd14,career_impact,,positive,pursuing,,sdn
,4a3d084a527a9bc6,financial_planning,,neutral,considering,,sdn
,0e562d8828d6d969,career_impact,,neutral,unknown,,sdn
,10884a4770881163,financial_planning,,neutral,considering,,sdn
,0ec45553cd07de12,career_impact,,positive,considering,,sdn
,db3897864c8a613d,career_impact,,positive,pursuing,,sdn
,d01065b6e8d6cc6b,financial_planning,,neutral,considering,,sdn
,1d43f2c5e4bee1ba,career_impact,,neutral,unknown,,sdn
,d97cda314a81ed93,financial_planning,,positive,pursuing,,sdn
,8bbd4be8bb975b7c,career_impact,,positive,pursuing,,sdn
,27fa1cc624a51c6d,career_impact,,positive,considering,,sdn
,e657403087e2b4a8,financial_planning,,neutral,considering,,sdn
,e9ab47a3169c4fee,career_impact,,neutral,unknown,,sdn
,03bdd34aec442c97,financial_planning,,neutral,considering,,sdn
,6b894ba7297f3da4,financial_planning,,positive,pursuing,,sdn
,a6252c904bf2f756,career_impact,,positive,pursuing,,sdn
,520dd96435eb1ab0,financial_planning,,neutral,considering,,sdn
,35318bdb70220780,financial_planning,,neutral,considering,,sdn
,5899b97ba762838f,career_impact,,neutral,unknown,,sdn
,a1ee88b027342c3a,financial_planning,,neutral,considering,,sdn
,70f19b1e6a1a157e,financial_planning,,positive,pursuing,,sdn
,3b72d1a70c7f590b,career_impact,,neutral,considering,,sdn
,c08c0d0dfe5e1ee8,financial_planning,,neutral,considering,,sdn
,99191c0c5d27c164,career_impact,,positive,pursuing,,sdn
,e3648365a49665d6,financial_planning,,neutral,considering,,sdn
,e0f10af73d596fcd,financial_planning,,neutral,considering,,sdn
,e92817856718666c,career_impact,,positive,pursuing,,sdn
,fd318febf2662a51,career_impact,,neutral,considering,,sdn
,35a2c14ec4fe022e,career_impact,,positive,pursuing,,sdn
,e5b290434dd9ae3a,financial_planning,,neutral,considering,,sdn
,74e5c6d15f0549cc,career_impact,,neutral,unknown,,sdn
,8ac52173dda0532d,financial_planning,,neutral,unknown,,sdn
,0417de2537363c0a,financial_planning,,neutral,unknown,,sdn
,091a26974fc60517,general_question,,positive,unknown,,sdn
,c1607e0b8a792b3d,financial_planning,,neutral,unknown,,sdn
,662373d16d7582b2,financial_planning,,neutral,unknown,,sdn
,c17797504ea04d03,financial_planning,,neutral,unknown,,sdn
,a8978bb2b3193c99,financial_planning,,neutral,unknown,,sdn
,af1bf1551b199013,policy_uncertainty,,positive,unknown,,sdn
,697d1b73db9b34b5,financial_planning,,neutral,unknown,,sdn
,e308cecb96bc239c,financial_planning,,neutral,unknown,,sdn
,c208d2f8b8233445,financial_planning,,neutral,unknown,,sdn
,e3e66b3340bab3e4,policy_uncertainty,,positive,unknown,,sdn
,9c820fb79e9ba8cc,financial_planning,,neutral,unknown,,sdn
,0af5d99aa69c393c,policy_uncertainty,,positive,unknown,,sdn
,3391e2b7aa80fa2e,financial_planning,,neutral,unknown,,sdn
,230d0def8158f968,financial_planning,,neutral,unknown,,sdn
,77120c8c4ccb8929,financial_planning,,neutral,unknown,,sdn
,ae39572e16eefe1d,policy_uncertainty,,positive,unknown,,sdn
,08314f206f4306bd,financial_planning,,neutral,unknown,,sdn
,c0360bb9a8007868,policy_uncertainty,,positive,unknown,,sdn
,8771aa6d34dbe9dd,financial_planning,,neutral,unknown,,sdn
,71e07573cb7b9e35,financial_planning,,neutral,unknown,,sdn
,95b9c4e27d760be2,policy_uncertainty,,positive,unknown,,sdn
,1b858a43897e181d,financial_planning,,neutral,unknown,,sdn
,3495658fef593b1c,policy_uncertainty,,positive,unknown,,sdn
,899379a9ec71d91a,financial_planning,,neutral,unknown,,sdn
,8f075fc46efcef5c,financial_planning,,neutral,unknown,,sdn
,9a7de68fde839bec,policy_uncertainty,,positive,unknown,,sdn
,a072ecb654e945cb,financial_planning,,neutral,unknown,,sdn
,8085a56a6d5e8ab4,policy_uncertainty,,positive,unknown,,sdn
,0653ddf23a93f6f0,financial_planning,,neutral,unknown,,sdn
,de1e65e87f91420e,financial_planning,,neutral,unknown,,sdn
,5c8d4f83a44146b8,financial_planning,,neutral,unknown,,sdn
,f2389b739070ba16,policy_uncertainty,,positive,unknown,,sdn
,e28bdaeeff2e030e,financial_planning,,neutral,unknown,,sdn
,7a9e7bec671a2534,policy_uncertainty,,positive,unknown,,sdn
,5cae0813117a90b3,financial_planning,,neutral,unknown,,sdn
,751ad905445f834e,financial_planning,,neutral,unknown,,sdn
,10065f8a7d6115e6,policy_uncertainty,,positive,unknown,,sdn
,06667dfaa059c066,financial_planning,,neutral,unknown,,sdn
,a1152954bd0a43db,policy_uncertainty,,positive,unknown,,sdn
,613ab7b12ff9d4f1,financial_planning,,neutral,unknown,,sdn
,b6a614856a46504d,financial_planning,,neutral,unknown,,sdn
,40581107dbc6b551,financial_planning,,neutral,unknown,,sdn
,82e8a178272bdbda,policy_uncertainty,,positive,unknown,,sdn
,1e6174bba846a591,financial_planning,,neutral,unknown,,sdn
,1232071afac0f403,financial_planning,,negative,unknown,,sdn
,1f7fe9d362106fbb,financial_planning,,neutral,unknown,,sdn
,5e885344e4cdf908,policy_uncertainty,,positive,unknown,,sdn
,b6ddcd39fcf34afe,financial_planning,,neutral,unknown,,sdn
,6dca21ca0947fd98,policy_uncertainty,,positive,unknown,,sdn
,471eb7575df16865,financial_planning,,neutral,unknown,,sdn
,4c7a197b0955827f,financial_planning,,neutral,considering,,sdn
,87efb1eac17ed110,career_impact,,positive,considering,,sdn
,2147cb3af78a8e01,financial_planning,,neutral,considering,,sdn
,b92860eb8e6b920f,financial_planning,,neutral,considering,,sdn
,232fff44c24969f9,financial_planning,,neutral,considering,,sdn
,c79bb7cc78375540,financial_planning,,positive,considering,,sdn
,d65f63e9212b1cc1,financial_planning,,neutral,considering,,sdn
,c10ff8bfc299258d,general_question,,neutral,unknown,,sdn
,e9b666763d561a35,general_question,,neutral,unknown,,sdn
,6d4e0d592adeb441,general_question,,neutral,unknown,,sdn
,de15fd4687de86f7,general_question,,neutral,unknown,,sdn
,df76e3af864c37bb,general_question,,neutral,unknown,,sdn
,6cbeb29dbdac60db,general_question,,neutral,unknown,,sdn
,26b8755ee4a3f3aa,general_question,,neutral,unknown,,sdn
,a7560ade71d87efa,general_question,,neutral,unknown,,sdn
,319c61078d6f1335,general_question,,neutral,unknown,,sdn
,2847dd7ed235ae7e,general_question,,neutral,unknown,,sdn
,fc17a9f628eacf3f,general_question,,neutral,unknown,,sdn
,86344aee7d77e6c4,general_question,,neutral,unknown,,sdn
,384d62a88ce6fe0d,general_question,,neutral,unknown,,sdn
,33d319f7878b3bec,general_question,,neutral,unknown,,sdn
,3b2a2d6a7c8abf7a,general_question,,neutral,unknown,,sdn
,8e870efa8a04e39c,general_question,,neutral,unknown,,sdn
,d9b3eeaab950850c,general_question,,neutral,unknown,,sdn
,b277d586a9a3d5ef,policy_uncertainty,,neutral,unknown,,sdn
,a2d5829b12e6718d,financial_planning,,positive,pursuing,,sdn
,3bb7e3ad8762405a,success_story,,very_positive,pursuing,,sdn
,8beeb468950cb57f,general_question,,positive,unknown,,sdn
,db930eeed8b15340,general_question,,positive,unknown,,sdn
,8fdd8f21d15cc5e3,financial_planning,,negative,considering,,sdn
,b6821ec69b2f73a9,financial_planning,,neutral,considering,,sdn
,bcc28756bf3856e8,policy_uncertainty,,positive,unknown,,sdn
,cfbfaf7b26833759,policy_uncertainty,,negative,considering,,sdn
,780e9def881a749e,financial_planning,,very_positive,unknown,,sdn
,68af576a1087c96a,financial_planning,,neutral,unknown,,sdn
,d3aca5c9f19f1b55,servicer_issues,,negative,unknown,,sdn
,ffc7272db7559fee,servicer_issues,,negative,unknown,,sdn
,35759fe6b4c8bf7b,servicer_issues,,negative,unknown,,sdn
,c1ffc9aad700ef08,servicer_issues,,negative,unknown,,sdn
,b4a8d053131d9caa,servicer_issues,,negative,pursuing,,sdn
,03106b3dd35690c0,servicer_issues,,negative,unknown,,sdn
,25c19cc9d6cdd40d,financial_planning,,neutral,considering,,sdn
,2aa6bae9c2f533f2,financial_planning,,neutral,unknown,,sdn
,826da80d0ada2c23,financial_planning,,neutral,considering,,sdn
,417ba957bc0acc89,financial_planning,,neutral,unknown,,sdn
,5f76e1ca99380adc,financial_planning,,neutral,unknown,,sdn
,6339046e15d4c086,financial_planning,,neutral,unknown,,sdn
,1a807b5f9ef6cf3f,financial_planning,,neutral,unknown,,sdn
,52ca77292aa84c5f,financial_planning,,neutral,unknown,,sdn
,d43203a1ec2d3a83,general_question,,neutral,unknown,,sdn
,c8729ffa318b5a9f,general_question,,neutral,unknown,,sdn
,f57c77593d311890,financial_planning,,neutral,unknown,,sdn
,3da6d1ed5a9d649c,financial_planning,,neutral,unknown,,sdn
,9e4417cd30331da1,financial_planning,,neutral,unknown,,sdn
,00342bfeeefb8841,general_question,,positive,unknown,,sdn
,4a1515ff90f30f00,career_impact,,positive,considering,,sdn
,ada346533a47793b,career_impact,,neutral,considering,,sdn
,db65a65b715f02f5,general_question,,positive,unknown,,sdn
,9c234b393b2c2c3d,career_impact,,positive,considering,,sdn
,fe0a11d078e6f753,career_impact,,neutral,considering,,sdn
,38d7af3ddb2d45ee,career_impact,,positive,unknown,,sdn
,5f7c33cacc27970c,career_impact,,positive,considering,,sdn
,b9a1b673eb7c308d,career_impact,,positive,pursuing,,sdn
,29567bbf86cdf9f8,career_impact,,neutral,considering,,sdn
,42fd58768c6448ab,career_impact,,positive,unknown,,sdn
,62b8af3b8e85eb68,career_impact,,positive,considering,,sdn
,35227270d3a61db0,career_impact,,positive,pursuing,,sdn
,ec8a088abeae026d,career_impact,,neutral,considering,,sdn
,bcab181a80e0de4d,general_question,,positive,unknown,,sdn
,df0ba44c7536ef9e,career_impact,,positive,pursuing,,sdn
,4687d3beb4b96624,career_impact,,neutral,considering,,sdn
,276865a9f617a276,career_impact,,positive,unknown,,sdn
,edded55649e0b616,career_impact,,positive,considering,,sdn
,4ca12e41cb590887,career_impact,,positive,considering,,sdn
,0525212020f96523,career_impact,,neutral,unknown,,sdn
,d3a05dba49416ca2,career_impact,,positive,unknown,,sdn
,b7ac98dd6188eca5,career_impact,,positive,pursuing,,sdn
,48fedac7bfdb901d,career_impact,,neutral,considering,,sdn
,89af1330d333b2fd,general_question,,positive,unknown,,sdn
,d64dcb37f7402d7e,career_impact,,positive,considering,,sdn
,dea55e4bfd775627,career_impact,,positive,pursuing,,sdn
,11980421a2bfebf5,career_impact,,neutral,considering,,sdn
,0ff7a836a2ea1208,general_question,,positive,unknown,,sdn
,9083dd06431163db,career_impact,,positive,considering,,sdn
,55f539eaeaa994b1,career_impact,,neutral,considering,,sdn
,f9c1794e2dd0ac15,career_impact,,positive,considering,,sdn
,aa687e250c2e3924,career_impact,,positive,pursuing,,sdn
,7c28dec8ad33b0fa,career_impact,,neutral,considering,,sdn
,d8341be7b36c443c,success_story,,positive,pursuing,,sdn
,546ed08e9c1f9fe6,career_impact,,negative,rejecting,,sdn
,36a490b29b83c9c2,success_story,,positive,unknown,,sdn
,0dc52407f6b96133,career_impact,,negative,rejecting,,sdn
,22fa2fe0fa8a22a2,success_story,,positive,completed,,sdn
,21e728d2adde5dc0,career_impact,,negative,rejecting,,sdn
,42dca62b2dabf844,success_story,,positive,pursuing,,sdn
,9a1be1e69f7c1ec0,career_impact,,negative,rejecting,,sdn
,5bdff24147ba0e5e,success_story,,positive,completed,,sdn
,bbdecdad5c9653fc,career_impact,,negative,rejecting,,sdn
,e10af2b745f0a158,success_story,,positive,completed,,sdn
,973e15d3f88fe92f,career_impact,,negative,rejecting,,sdn
,08f42e9867233045,success_story,,positive,pursuing,,sdn
,2e952730224f1162,career_impact,,negative,rejecting,,sdn
,91cba75060c8fb94,success_story,,positive,pursuing,,sdn
,29f66a7b3e8ae514,career_impact,,negative,rejecting,,sdn
,bb57f72d81a17e8b,financial_planning,,positive,considering,,sdn
,777387b52fdfeab2,financial_planning,,neutral,considering,,sdn
,d5929cc31d7226a6,financial_planning,,neutral,considering,,sdn
,7fa301afd622b2fa,career_impact,,positive,considering,,sdn
